chunk_id,carrera,codigo_ramo,nombre_ramo,semestre,tipo_documento,ruta_archivo,fuente_legible,pagina_aproximada,texto
Ingenier_a_Civil_Industrial_QUI511_QUI511_0001,Ingeniería Civil Industrial,QUI511,QUÍMICA INDUSTRIAL,,programa_asignatura,data/carreras/ingenieria_civil_industrial/pdf/programas/QUI511.pdf,QUÍMICA INDUSTRIAL (QUI511) — QUI511.pdf,1,"ales.
El taller tiene por finalidad desarrollar en los alumnos, el autoaprendizaje, la autocorrección y el análisis reflexivo frente a problemas de la vida cotidiana en
el aprendizaje de esta disciplina.
Las orientaciones prácticas del curso se relacionarán con la utilización de la plataforma Labster, que servirá como complemento de los aspectos teóricos
relacionados con la asignatura, permitiendo al estudiante estar al tanto de las normas de seguridad en el trabajo experimental y tratamiento de reactivos
para su posterior eliminación al ambiente, tomando consciencia de los peligros y efectos de desechar reactivos tóxicos al entorno inmediato.
El curso se imparte bajo la modalidad On line (E-learning), cuyas unidades didácticas se presentan en módulos virtuales de aprendizaje, que buscan
sistematizar el trabajo personal del estudiante con actividades semanales, en los que se relacionan los diferentes fenómenos químicos, sirviendo de ruta de
aprendizaje todo esto apoyado, por la visita a sitios web, videos y test de evaluación formativa.
Las estrategias de evaluación utilizadas en cátedra son del tipo sumativas, prueba On Line con una ponderación del 60%,
los talleres son evaluados con ejercicios sumativos On Line con una ponderación del 10% . El examen corresponde a una prueba On Line con una
ponderación del 30%una ponderación del 30%.
 
 3. RESULTADOS DE APRENDIZAJE
Resultados  de
Aprendizaje Descripción
RAA1 Utilizar las nociones básicas de la materia para su clasificación,"
Ingenier_a_Civil_Industrial_QUI511_QUI511_0002,Ingeniería Civil Industrial,QUI511,QUÍMICA INDUSTRIAL,,programa_asignatura,data/carreras/ingenieria_civil_industrial/pdf/programas/QUI511.pdf,QUÍMICA INDUSTRIAL (QUI511) — QUI511.pdf,1,"ón del 10% . El examen corresponde a una prueba On Line con una
ponderación del 30%una ponderación del 30%.
 
 3. RESULTADOS DE APRENDIZAJE
Resultados  de
Aprendizaje Descripción
RAA1 Utilizar las nociones básicas de la materia para su clasificación, la descripción de cambios físicos y químicos y el análisis de
propiedades físicas y químicas, en el contexto de los principales procesos industriales.
RAA2 Utilizar los conceptos fundamentales de la estructura atómica y la interpretación de la configuración electrónica, mediante el análisis
de situaciones teóricas.
RAA3
Analizar las ecuaciones químicas y termoquímicas correspondientes a reacciones de metátesis y Redox y su aplicación directa en pilas
y electrólisis, considerando su estequiometría y la cantidad de materia, en la resolución de problemas relacionados a la minería y el
medioambiente.
RAA4 Calcular las concentraciones y diluciones de diferentes tipos de disoluciones para su uso en diferentes procesos industriales y la vida
cotidiana.
RAA5 Resolver problemas numéricos de equilibrio químico con gases y de reacciones con gases y ácido-base, mediante ejercicios de
aplicación en procesos industriales.
RAA6 Analizar la importancia de la Química y sus reacciones en la promoción de acciones preventivas y de mitigación de problemas de
interés ambiental para un bienestar y desarrollo sustentable.
 4. APORTES AL PERFIL DE EGRESO
Los aportes al perfil de egreso de las asignaturas transversales deben ser verificados en la matriz d"
Ingenier_a_Civil_Industrial_QUI511_QUI511_0003,Ingeniería Civil Industrial,QUI511,QUÍMICA INDUSTRIAL,,programa_asignatura,data/carreras/ingenieria_civil_industrial/pdf/programas/QUI511.pdf,QUÍMICA INDUSTRIAL (QUI511) — QUI511.pdf,1,"e acciones preventivas y de mitigación de problemas de
interés ambiental para un bienestar y desarrollo sustentable.
 4. APORTES AL PERFIL DE EGRESO
Los aportes al perfil de egreso de las asignaturas transversales deben ser verificados en la matriz de tributación. 
 5. CONTENIDOS, ACTIVIDADES Y ACTITUDES
5.1 Contenido: Cátedra
N° Unidad Tema

[Página 2]
Publicado por: DIRECCIÓN DE CATÁLOGO CURRICULAR
Fecha: 07 marzo 2023
Página: 2 de 7
1  ESTRUCTURA  DE  LA
MATERIA.
ESTRUCTURA DE LA MATERIA
CONTENIDOS
• Introducción a la Química.
• Aportes de la química a la Ingeniería.
• Clasificación, propiedades y cambios de la materia. Orientado a compuestos químicos y elementos relacionados con las
industrias de diferentes ámbitos.
• Estructura atómica, número atómico, número másico, partículas subatómicas, iones.
• Interpretación de la configuración electrónica de elementos y su relación con la tabla periódica.
• Tabla periódica de los elementos y sus propiedades químicas
• Elementos de transición características generales
• Metalurgia y química de los metales.
 
ACTIVIDADES
• Revisión de la ruta de aprendizaje
• Revisión de material en aula
• Revisión de páginas seleccionadas de la web
• Realización de test on-line formativos (paginas externas)
• Realización de test formativos en Aula virtual
• Realización de talleres de ejercicios.
• Revisión de infografía
• Realización de ppt de autoevaluación
• Taller reforzamiento Cátedra 1
• Revisión de fichas de estudio
• Prueba Conocimiento Inic"
Ingenier_a_Civil_Industrial_QUI511_QUI511_0004,Ingeniería Civil Industrial,QUI511,QUÍMICA INDUSTRIAL,,programa_asignatura,data/carreras/ingenieria_civil_industrial/pdf/programas/QUI511.pdf,QUÍMICA INDUSTRIAL (QUI511) — QUI511.pdf,2,"nas)
• Realización de test formativos en Aula virtual
• Realización de talleres de ejercicios.
• Revisión de infografía
• Realización de ppt de autoevaluación
• Taller reforzamiento Cátedra 1
• Revisión de fichas de estudio
• Prueba Conocimiento Inicial PCI on line
 
ACTITUDES
•  Participa y promueve el trabajo colaborativo
• Actúa con responsabilidad en su proceso de aprendizaje
• Valora aprendizajes desarrollado como parte de su proceso formativo
• Valora las aplicaciones de la química en su vida cotidiana, laboral y en el medio ambiente
2  ESTEQUIOMETRIA,  MOL  Y
REACCIONES  REDOX,
ENTALPIA  Y  GASES.
ESTEQUIOMETRIA, MOL Y REACCIONES REDOX, ENTALPIA Y GASES.
CONTENIDOS
•  Reacciones  redox.  Estados  de  oxidación.  Conceptos  de  agente  oxidante,  reductor,  especie  oxidada,  reducida,
semirreacciones oxidación -reducción.
• Aplicación de las reacciones redox espontáneas en pilas y de reacciones redox no espontáneas en electrólisis.
• Concepto y cálculo de mol, masa molar, (M.M).
• Balances de masa .
• Balance estequiométrico de ecuaciones químicas. Cálculo estequiométrico sin reactivo limitante y con reactivo limitante,
masa experimental, masa teórica, % de rendimiento, aplicados a Ingeniería.
• Balances de energía en procesos químicos.
• Termoquímica: Conceptos básicos. Entalpia y calor de formación.
• Ley de Hess características generales.
• Disoluciones. Tipos de disoluciones. Solubilidad. Factores que alteran la solubilidad.
• Unidades de concentración: molaridad,"
Ingenier_a_Civil_Industrial_QUI511_QUI511_0005,Ingeniería Civil Industrial,QUI511,QUÍMICA INDUSTRIAL,,programa_asignatura,data/carreras/ingenieria_civil_industrial/pdf/programas/QUI511.pdf,QUÍMICA INDUSTRIAL (QUI511) — QUI511.pdf,2,"sos químicos.
• Termoquímica: Conceptos básicos. Entalpia y calor de formación.
• Ley de Hess características generales.
• Disoluciones. Tipos de disoluciones. Solubilidad. Factores que alteran la solubilidad.
• Unidades de concentración: molaridad, % m/m, % m/v, % v/v, ppm.
• Gases.
• Presión de un gas.
• Leyes de los gases. Ley de Boyle, de Charles y gay Lussac, Ley de Avogadro.
• Gases ideales. Ley de Dalton.
 
ACTIVIDADES
• Revisión de la ruta de aprendizaje
• Revisión de material en aula
• Revisión de páginas seleccionadas de la web
• Realización de test on-line formativos (paginas externas)
• Realización de test formativos en Aula virtual
• Realización de talleres de ejercicios.
• Taller reforzamiento Cátedra 2
• Revisión de fichas de estudio
• Revisión de infografía
• Realización de ppt de autoevaluación
• Realización actividad labster
 
ACTITUDES
• Participa y promueve el trabajo colaborativo
• Actúa con responsabilidad en su proceso de aprendizaje
• Valora aprendizajes desarrollado como parte de su proceso formativo
• Propone posibles soluciones frente a un problema
• Trabaja responsablemente en clases

[Página 3]
Publicado por: DIRECCIÓN DE CATÁLOGO CURRICULAR
Fecha: 07 marzo 2023
Página: 3 de 7
3 EQUILIBRIO QUÍMICO CON
GASES, ÁCIDO-BASE.
EQUILIBRIO QUÍMICO CON GASES, ÁCIDO-BASE.
CONTENIDOS
• Equilibrio químico con gases. Factores que alteran el equilibrio, Principio de Le-Chatelier
• Constante de equilibrio químico, Interpretación y expresión.
• Teoría Acido - Base"
Ingenier_a_Civil_Industrial_QUI511_QUI511_0006,Ingeniería Civil Industrial,QUI511,QUÍMICA INDUSTRIAL,,programa_asignatura,data/carreras/ingenieria_civil_industrial/pdf/programas/QUI511.pdf,QUÍMICA INDUSTRIAL (QUI511) — QUI511.pdf,3,"GASES, ÁCIDO-BASE.
EQUILIBRIO QUÍMICO CON GASES, ÁCIDO-BASE.
CONTENIDOS
• Equilibrio químico con gases. Factores que alteran el equilibrio, Principio de Le-Chatelier
• Constante de equilibrio químico, Interpretación y expresión.
• Teoría Acido - Base de Brönsted-Lowrry y Lewis. Auto ionización del agua. Escala de pH. Ejercicios de cálculo de H  , OH-, pH
• , pOH y función inversa del log.
• Fuerza de ácidos y bases medición del pH, pOH, [OH-], [H3O ].
• Neutralización ácido fuerte base fuerte. Ejercicios.
 
ACTIVIDADES
•  Revisión de la ruta de aprendizaje
• Revisión de material en aula
• Revisión de páginas seleccionadas de la web
• Realización de test on-line formativos (paginas externas)
• Realización de test formativos en Aula virtual
• Realización de talleres de ejercicios.
• Taller reforzamiento Cátedra 3
• Revisión de fichas de estudio
• Revisión de infografía
• Realización de ppt de autoevaluación
• Realización actividad Labster
 
ACTITUDES
• Participa y promueve el trabajo colaborativo
• Actúa con responsabilidad en su proceso de aprendizaje
• Valora aprendizajes desarrollado como parte de su proceso formativo
• Valora las aplicaciones de la Química en su vida cotidiana, laboral y en el medio ambiente
4 QUÍMICA SUSTENTABLE.
QUÍMICA SUSTENTABLE
CONTENIDOS
• Objetivo de la química sustentable y su impacto en la contaminación ambiental.
• Principios de la Química sustentable.
• Tipos Contaminación en el aire, agua, suelo y sus efectos.
• Riesgos y manipulación de reacti"
Ingenier_a_Civil_Industrial_QUI511_QUI511_0007,Ingeniería Civil Industrial,QUI511,QUÍMICA INDUSTRIAL,,programa_asignatura,data/carreras/ingenieria_civil_industrial/pdf/programas/QUI511.pdf,QUÍMICA INDUSTRIAL (QUI511) — QUI511.pdf,3,"E.
QUÍMICA SUSTENTABLE
CONTENIDOS
• Objetivo de la química sustentable y su impacto en la contaminación ambiental.
• Principios de la Química sustentable.
• Tipos Contaminación en el aire, agua, suelo y sus efectos.
• Riesgos y manipulación de reactivos. Eliminación de desechos industriales.
 
ACTIVIDADES
• Revisión de la ruta de aprendizaje
• Revisión de material en aula
• Revisión de páginas seleccionadas de la web
• Realización de test on-line formativos (paginas externas)
• Realización de test formativos en Aula virtual
• Realización de talleres de ejercicios.
• Revisión de fichas de estudio
• Taller reforzamiento Cátedra 4
• Revisión de infografía
• Realización de ppt de autoevaluación
 
ACTITUDES
• Participa y promueve el trabajo colaborativo
• Actúa con responsabilidad en su proceso de aprendizaje
• Valora aprendizajes desarrollado como parte de su proceso formativo
• Organiza adecuadamente las actividades
5.5 Contenido: Taller
N° Unidad Tema
1  ESTRUCTURA  DE  LA
MATERIA.
ESTRUCTURA DE LA MATERIA
 
CONTENIDOS
• Estructura de la Materia clasificación, propiedades y cambios.
• Partículas subatómicas.
• Estructura Atómica Partículas fundamentales del átomo. Número atómico, Número másico, átomos iones.
• Elementos Químicos de interés aplicaciones y riesgos de accidente.
• Interpretación de la Configuración electrónica de elementos y su relación con la Tabla periódica.
• Tabla Periódica de los elementos y sus propiedades químicas.
• Elementos de transición características"
Ingenier_a_Civil_Industrial_QUI511_QUI511_0008,Ingeniería Civil Industrial,QUI511,QUÍMICA INDUSTRIAL,,programa_asignatura,data/carreras/ingenieria_civil_industrial/pdf/programas/QUI511.pdf,QUÍMICA INDUSTRIAL (QUI511) — QUI511.pdf,3,"interés aplicaciones y riesgos de accidente.
• Interpretación de la Configuración electrónica de elementos y su relación con la Tabla periódica.
• Tabla Periódica de los elementos y sus propiedades químicas.
• Elementos de transición características generales.
 
ACTIVIDADES
 
• Evaluación diagnóstica On-line PCI
• Mini control 1 on line Formativo
• Mini control Obligatorio en papel N° 1
• Revisión de Fichas de Estudio
• Taller Reforzamiento Cátedra 1
 
ACTITUDES
• Participa y promueve el trabajo colaborativo
• Actúa con Responsabilidad en su proceso de aprendizaje
• Valora aprendizajes desarrollado como parte de su proceso formativo
• Asume eficiente y responsablemente las tareas asignadas
• Valora las aplicaciones de la Química en su vida cotidiana, laboral y en el medio ambiente

[Página 4]
Publicado por: DIRECCIÓN DE CATÁLOGO CURRICULAR
Fecha: 07 marzo 2023
Página: 4 de 7
2  ESTEQUIOMETRIA,  MOL  Y
REACCIONES  REDOX,
ENTALPIA  Y  GASES.
ESTEQUIOMETRIA, MOL Y REACCIONES REDOX, ENTALPIA Y GASES.
 
CONTENIDOS
• Concepto y cálculo de mol, masa molar, (M.M). Estequiometria, con/sin Reactivo limitante. Masa experimental, masa
teórica, porcentaje (%) de rendimiento. Reacciones redox identificación de agente oxidante, reductor, semi reacciones, y
aplicación de las reacciones redox espontáneas en pilas y de reacciones redox no espontáneas en electrólisis.
• Termoquímica: Conceptos básicos., Entalpia, Calor de formación. Ejercicios entalpia, reglas, calor de formación. Ley de
Hess."
Ingenier_a_Civil_Industrial_QUI511_QUI511_0009,Ingeniería Civil Industrial,QUI511,QUÍMICA INDUSTRIAL,,programa_asignatura,data/carreras/ingenieria_civil_industrial/pdf/programas/QUI511.pdf,QUÍMICA INDUSTRIAL (QUI511) — QUI511.pdf,4,"acciones, y
aplicación de las reacciones redox espontáneas en pilas y de reacciones redox no espontáneas en electrólisis.
• Termoquímica: Conceptos básicos., Entalpia, Calor de formación. Ejercicios entalpia, reglas, calor de formación. Ley de
Hess.
• Unidades de concentración: Molaridad, % m/m, % v/v, % m/v y ppm.
• Ejercicios de aplicación de gases.
 
ACTIVIDADES
• Mini control 2 on line formativo
• Control obligatorio (EJERCICIO 2) en papel N° 2
• Evaluación formativa on line Nº 3
• Revisión de fichas de estudio
• Realización de talleres semanales
• Taller reforzamiento Cátedra 2
 
ACTITUDES
• Participa y promueve el trabajo colaborativo
• Actúa con responsabilidad en su proceso de aprendizaje
• Valora aprendizajes desarrollado como parte de su proceso formativo
• Cumple con las tareas asignadas
• Organiza adecuadamente las actividades
3 EQUILIBRIO QUÍMICO CON
GASES, ÁCIDO-BASE.
EQUILIBRIO QUIMICO CON GASES, ACIDO-BASE.
 
CONTENIDOS
• Constantes de equilibrio, su expresión e interpretación.
• Factores que alteran el equilibrio. Principio de Le-Chatelier.
• Uso de la calculadora con log, función inversa del log. Ejercicios de cálculo de pH, pOH, (H 3O ) y (OH-) para ácidos fuertes  y
débiles.
• Conceptos Fuerza de ácidos y bases fuertes y débiles medición del pH, pOH, H3O , OH-.
• Neutralización de ácidos y  -bases fuertes.
 
ACTIVIDADES
• Mini control 3 on line formativo
• Control obligatorio (EJERCICIO 3) en papel N° 3
• Revisión de fichas de estudio
• Realización de tall"
Ingenier_a_Civil_Industrial_QUI511_QUI511_0010,Ingeniería Civil Industrial,QUI511,QUÍMICA INDUSTRIAL,,programa_asignatura,data/carreras/ingenieria_civil_industrial/pdf/programas/QUI511.pdf,QUÍMICA INDUSTRIAL (QUI511) — QUI511.pdf,4,"fuertes y débiles medición del pH, pOH, H3O , OH-.
• Neutralización de ácidos y  -bases fuertes.
 
ACTIVIDADES
• Mini control 3 on line formativo
• Control obligatorio (EJERCICIO 3) en papel N° 3
• Revisión de fichas de estudio
• Realización de talleres semanales
• Taller reforzamiento Cátedra 3
 
ACTITUDES
• Participa y promueve el trabajo colaborativo
• Actúa con responsabilidad en su proceso de aprendizaje
• Valora aprendizajes desarrollado como parte de su proceso formativo
• Asume eficiente y responsablemente las tareas asignadas
4 QUÍMICA SUSTENTABLE.
QUÍMICA SUSTENTABLE
 
CONTENIDO
 Laboratorio de Normas de seguridad
• ¿Como se trabaja en el laboratorio de química?
• Riesgos y manipulación de material de vidrio y de reactivos.
• Peligro de inflamación de materiales comunes sólidos.
 Laboratorio de tratamiento de sustancias químicas.
•  Propiedades y riesgos de accidentes en la manipulación de sustancias ácidas y básicas. Métodos para identificar este tipo
de sustancias Ej. El Ác. Sulfúrico Carboniza la materia orgánica, el HCl provoca daños en los huesos, el ác. Fluorhídrico ataca
el vidrio, el NaOH, KOH, Ca(OH)2 son corrosivos, etc.
• Forma de traslado y embalaje de sustancias químicas peligrosas y de ácidos y bases para evitar accidente.
• Eliminación de aguas residuales desde el punto de vista de la acidez.
 
ACTIVIDADES
• Lectura personal de la semana ppt Principios de la Química sustentable.
• Mini control 4 on line formativo.
• Control obligatorio (EJERCICIO 4)"
Ingenier_a_Civil_Industrial_QUI511_QUI511_0011,Ingeniería Civil Industrial,QUI511,QUÍMICA INDUSTRIAL,,programa_asignatura,data/carreras/ingenieria_civil_industrial/pdf/programas/QUI511.pdf,QUÍMICA INDUSTRIAL (QUI511) — QUI511.pdf,4,"evitar accidente.
• Eliminación de aguas residuales desde el punto de vista de la acidez.
 
ACTIVIDADES
• Lectura personal de la semana ppt Principios de la Química sustentable.
• Mini control 4 on line formativo.
• Control obligatorio (EJERCICIO 4) en papel N° 4
• Revisión de fichas de estudio
• Realización de talleres semanales
• Taller reforzamiento Cátedra 4
• Realización de informe de laboratorio
• Realización actividad Labster
 
ACTITUDES
• Participa y promueve el trabajo colaborativo
• Actúa con responsabilidad en su proceso de aprendizaje
• Valora aprendizajes desarrollado como parte de su proceso formativo
• Asume eficiente y responsablemente las tareas asignadas

[Página 5]
Publicado por: DIRECCIÓN DE CATÁLOGO CURRICULAR
Fecha: 07 marzo 2023
Página: 5 de 7
 6. ESTRATEGIAS METODOLÓGICAS
Los métodos de enseñanza utilizados en la asignatura son los siguientes:
1. Método tradicional: a través de este método, el docente informa a los estudiantes sobre diversos saberes (conceptuales, procedimentales y
actitudinales) mediante clases expositivas y demostraciones, complementadas por libros de texto.
2. Método facilitador de la comprensión : a través de este método, el docente ayuda a los estudiantes a construir significado para comprender ideas y
procesos claves; los guía en discusiones en torno a problemas complejos, textos, casos, proyectos o situaciones mediante el cuestionamiento, el
establecimiento de pruebas y la reflexión sobre procesos.
3. Método de revisión del dese"
Ingenier_a_Civil_Industrial_QUI511_QUI511_0012,Ingeniería Civil Industrial,QUI511,QUÍMICA INDUSTRIAL,,programa_asignatura,data/carreras/ingenieria_civil_industrial/pdf/programas/QUI511.pdf,QUÍMICA INDUSTRIAL (QUI511) — QUI511.pdf,5,"omprender ideas y
procesos claves; los guía en discusiones en torno a problemas complejos, textos, casos, proyectos o situaciones mediante el cuestionamiento, el
establecimiento de pruebas y la reflexión sobre procesos.
3. Método de revisión del desempeño : a través de este método, el docente genera las condiciones necesarias para el desarrollo de las habilidades del
estudiante y permite que este se desempeñe autónomamente en diversos contextos de aprendizaje. De igual modo, el docente establece resultados de
aprendizaje claros en torno al desempeño del estudiante y supervisa, a través del modelamiento y la retroalimentación, el desarrollo de las habilidades.
El método predominante es método de revisión de desempeño , debido a que esto permite desarrollar habilidades del tipo científicas. Lo que en la
práctica se traduce en:
• La asignatura se desarrollará a través de recursos pedagógicos como clases expositivas en Microsoft PowerPoint apoyadas en imágenes, esquemas,
mapas conceptuales, infografías y ejercicios aplicados de la temática a tratar.
• En el sitio Web de Aulas Virtuales de la Universidad se dispondrá de un banco de material complementario con actividades diseñadas para el estudio y
análisis previo y posterior a la clase, de tal manera que sea accesible a los alumnos del curso, con el objetivo de apoyar los contenidos vistos en las clases
expositivas y el taller a desarrollar.
Específicamente, cada unidad se desarrollará bajo la siguiente pauta de trabajo:
• Clases"
Ingenier_a_Civil_Industrial_QUI511_QUI511_0013,Ingeniería Civil Industrial,QUI511,QUÍMICA INDUSTRIAL,,programa_asignatura,data/carreras/ingenieria_civil_industrial/pdf/programas/QUI511.pdf,QUÍMICA INDUSTRIAL (QUI511) — QUI511.pdf,5,"e, de tal manera que sea accesible a los alumnos del curso, con el objetivo de apoyar los contenidos vistos en las clases
expositivas y el taller a desarrollar.
Específicamente, cada unidad se desarrollará bajo la siguiente pauta de trabajo:
• Clases expositivas de conceptos básicos con el análisis de la temática a desarrollar.
• Taller de discusión integrada, casos aplicados y reflexión respecto de lo planteado
• Asignación de lecturas y ejercicios aplicados complementarios al desarrollo de cátedra.
• Trabajo personal en el desarrollo de mini controles, mapas conceptuales, foros, preparación de ppt de autoevaluación on line y otros en Aulas Virtuales.
Las clases se desarrollarán con participación activa de los estudiantes de manera tal de desarrollar el “aprender a aprender y “aprender a pensar” con el
propósito que el estudiante autorregule su propio aprendizaje y sea el protagonista de su proceso de enseñanza evaluación y aprendizaje.
• Las actividades de laboratorio se desarrollarán mediante actividades prácticas de tipo experimental, revisión de apuntes, videos, talleres y de post y pre-
laboratorio de conceptos básicos con el análisis de la temática a desarrollar.  
• Se trabajará con las respectivas pautas de trabajo y orientaciones prácticas y teóricas para el desarrollo de las actividades experimentales. Así como
fomentar la toma de decisiones, la reflexión y la retroalimentación de interrogantes que surgen durante la actividad. Post y pre laboratorio para cada clase"
Ingenier_a_Civil_Industrial_QUI511_QUI511_0014,Ingeniería Civil Industrial,QUI511,QUÍMICA INDUSTRIAL,,programa_asignatura,data/carreras/ingenieria_civil_industrial/pdf/programas/QUI511.pdf,QUÍMICA INDUSTRIAL (QUI511) — QUI511.pdf,5,"ntaciones prácticas y teóricas para el desarrollo de las actividades experimentales. Así como
fomentar la toma de decisiones, la reflexión y la retroalimentación de interrogantes que surgen durante la actividad. Post y pre laboratorio para cada clase
de laboratorio permitiendo integrar lo aprendido, así como su aplicación y reflexión respecto de lo planteado
• Asignación de lecturas y ejercicios aplicados complementarios al desarrollo de actividad experimental.
Las clases se desarrollarán con participación activa de los estudiantes de manera tal de desarrollar el “aprender a aprender"" y el “aprender a pensar” con
teoría. Con el propósito que los estudiantes autorregulen su propio aprendizaje y sea el protagonista de su proceso de enseñanza, evaluación y aprendizaje
 
 7. EVALUACIÓN
    7.1. PONDERACIONES
Régimen Ponderación Componente % Componente Subcomponente % Subcomponente
TODOS 86-1
EXAMEN 30 EXAMEN 100
CATEDRA 60
CATEDRA DIAGNOSTICO 0
CATEDRA 1 25
CATEDRA 2 25
CATEDRA 3 25
CATEDRA 4 25
CATEDRA RECUPERATIVA 25
EJERCICIO 10
EJERCICIO 1 25
EJERCICIO 2 25
EJERCICIO 3 25
EJERCICIO 4 25
    7.2. ESTRATEGIA EVALUATIVA
Componente
Evaluativo
Resultado(s) de
Aprendizaje
Unidad
que
se evalúa
Procedimiento
Evaluativo
Instrumento
Evaluativo
CATEDRA 1 RAA1, RAA2, RAA3 1,2 Situación tipo prueba mixta Ítems de respuesta cerrada y abierta (evaluación mixta)
CATEDRA 2 RAA3, RAA4 2 Situación tipo prueba mixta Ítems de respuesta cerrada y abierta (evaluación mixta)
CATEDRA 3 RAA5 2,3 Situa"
Ingenier_a_Civil_Industrial_QUI511_QUI511_0015,Ingeniería Civil Industrial,QUI511,QUÍMICA INDUSTRIAL,,programa_asignatura,data/carreras/ingenieria_civil_industrial/pdf/programas/QUI511.pdf,QUÍMICA INDUSTRIAL (QUI511) — QUI511.pdf,5,"ivo
CATEDRA 1 RAA1, RAA2, RAA3 1,2 Situación tipo prueba mixta Ítems de respuesta cerrada y abierta (evaluación mixta)
CATEDRA 2 RAA3, RAA4 2 Situación tipo prueba mixta Ítems de respuesta cerrada y abierta (evaluación mixta)
CATEDRA 3 RAA5 2,3 Situación tipo prueba mixta Ítems de respuesta cerrada y abierta (evaluación mixta)
CATEDRA 4 RAA6 4 Situación tipo prueba mixta Ítems de respuesta cerrada y abierta (evaluación mixta)
CATEDRA RECUPERATIVA RAA1,  RAA2,  RAA3,  RAA4,
RAA5, RAA6 1,2,3,4 Situación tipo prueba mixta Ítems de respuesta cerrada y abierta (evaluación mixta)
EJERCICIO 1 RAA1, RAA2, RAA3 1,2 Situación tipo prueba mixta Ítems de respuesta cerrada y abierta (evaluación mixta)
EJERCICIO 2 RAA3, RAA4 2 Situación tipo prueba mixta Ítems de respuesta cerrada y abierta (evaluación mixta)
EJERCICIO 3 RAA5 2,3 Situación tipo prueba mixta Ítems de respuesta cerrada y abierta (evaluación mixta)
EJERCICIO 4 RAA6 4 Situación tipo prueba mixta Ítems de respuesta cerrada y abierta (evaluación mixta)
EXAMEN RAA1,  RAA2,  RAA3,  RAA4,
RAA5, RAA6 1,2,3,4 Situación tipo prueba mixta Ítems de respuesta cerrada y abierta (evaluación mixta)

[Página 6]
Publicado por: DIRECCIÓN DE CATÁLOGO CURRICULAR
Fecha: 07 marzo 2023
Página: 6 de 7
    7.3. DESCRIPCIÓN DE LA ESTRATEGIA EVALUATIVA Y NORMATIVA
La aprobación de la asignatura considera la obtención de una calificación mínima igual o superior a nota 4,0 al finalizar todas las evaluaciones
contempladas en la asignatura.
Condiciones de"
Ingenier_a_Civil_Industrial_QUI511_QUI511_0016,Ingeniería Civil Industrial,QUI511,QUÍMICA INDUSTRIAL,,programa_asignatura,data/carreras/ingenieria_civil_industrial/pdf/programas/QUI511.pdf,QUÍMICA INDUSTRIAL (QUI511) — QUI511.pdf,6,"7.3. DESCRIPCIÓN DE LA ESTRATEGIA EVALUATIVA Y NORMATIVA
La aprobación de la asignatura considera la obtención de una calificación mínima igual o superior a nota 4,0 al finalizar todas las evaluaciones
contempladas en la asignatura.
Condiciones de aprobación:
La aprobación de la asignatura contempla dos partes; asistencia y evaluaciones. Para aprobar la asignatura se exigirá como mínimo: Asistencia a clases
teóricas 75% y laboratorio 75%
Condiciones de eximición:
Los estudiantes se pueden eximir según las siguientes condiciones:
Tendrán derecho a eximirse con una nota igual o superior a 5,5 ponderada entre el promedio de cátedras y ejercicios. Además, deberá cumplir como
condición para eximirse:
• Todas las notas de cátedra deben ser iguales o superiores a 4,0, pudiendo incluir aquellos estudiantes que presentan solo una calificación en cátedra
igual o superior a nota 3,5
• La ponderación final de ejercicios que incluye laboratorios debe ser igual o superior a 4,0
La evaluación de la asignatura contempla cuatro pruebas de cátedras (60%), cuatro ejercicios los que consideran cuatro controles (EJERCICIOS)
(10%) y un examen (30%). Estas evaluaciones tienen carácter sumativo.
La cátedra 1 (25,0%), destinada a evaluar la unidad 1 y 2. Los resultados de aprendizaje evaluados son el 1, 2 y 3 . Contempla una evaluación escrita
mixta. La evaluación se realizará mediante una escala de apreciación numérica al 50%.
La cátedra 2 (25,0%), destinada a evaluar la unidad 2. Los resultados d"
